INFO  2020-08-13 16:16:39,841 [26   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 934.8911ms 200 text/html; charset=utf-8
INFO  2020-08-13 16:16:39,859 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Countries/_EditModal.js?v=WWvHWkGMTOv3tAJKxwpIuzVLrwxsE-ji1v4xFPMRD_4  
INFO  2020-08-13 16:16:40,045 [29   ] NetCore.StaticFiles.StaticFileMiddleware - The file /view-resources/Views/Countries/_EditModal.js was not modified
INFO  2020-08-13 16:16:40,047 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 187.7663ms 304 application/javascript
INFO  2020-08-13 16:16:55,040 [28   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 POST http://localhost:62114/Countries/EditModal?countryId=1 application/json 0
INFO  2020-08-13 16:16:55,055 [28   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController.EditModal (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:16:55,058 [28   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "EditModal", controller = "Countries", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult] EditModal(Int32) on controller OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController (OMTechStation.PropertyPublicity.Web.Mvc).
INFO  2020-08-13 16:16:55,101 [25   ] c.ViewFeatures.PartialViewResultExecutor - Executing PartialViewResult, running view _EditModal.
WARN  2020-08-13 16:16:55,104 [25   ] naries.DictionaryBasedLocalizationSource - Can not find 'EditCountry' in localization source 'PropertyPublicity'!
INFO  2020-08-13 16:16:55,108 [25   ] c.ViewFeatures.PartialViewResultExecutor - Executed PartialViewResult - view _EditModal executed in 7.2878ms.
INFO  2020-08-13 16:16:55,109 [25   ] c.Infrastructure.ControllerActionInvoker - Executed action OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController.EditModal (OMTechStation.PropertyPublicity.Web.Mvc) in 50.4891ms
INFO  2020-08-13 16:16:55,109 [25   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController.EditModal (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:16:55,110 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 69.7267ms 200 text/html; charset=utf-8
INFO  2020-08-13 16:19:40,696 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/Countries  
INFO  2020-08-13 16:19:40,716 [25   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController.Index (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:19:40,720 [25   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Index", controller = "Countries", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult Index() on controller OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController (OMTechStation.PropertyPublicity.Web.Mvc).
INFO  2020-08-13 16:19:40,760 [33   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
INFO  2020-08-13 16:19:41,152 [31   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 392.4532ms.
INFO  2020-08-13 16:19:41,153 [31   ] c.Infrastructure.ControllerActionInvoker - Executed action OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController.Index (OMTechStation.PropertyPublicity.Web.Mvc) in 432.2901ms
INFO  2020-08-13 16:19:41,153 [31   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'OMTechStation.PropertyPublicity.Web.PP.Controllers.CountriesController.Index (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:19:41,154 [31   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 457.8968ms 200 text/html; charset=utf-8
DEBUG 2020-08-13 16:19:41,213 [25   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: O06VYDFinbkStQeXe-3QWA
INFO  2020-08-13 16:19:41,214 [25   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint '/signalr'
INFO  2020-08-13 16:19:41,215 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 417145.394ms 101 
INFO  2020-08-13 16:19:41,286 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637329319137972194  
INFO  2020-08-13 16:19:41,313 [33   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637329319137972194  
INFO  2020-08-13 16:19:41,322 [25   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-08-13 16:19:41,325 [25   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ContentResult GetAll(Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) on controller Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController (Abp.AspNetCore).
INFO  2020-08-13 16:19:41,326 [33   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-08-13 16:19:41,329 [33   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult] GetScripts(System.String, Boolean) on controller Abp.AspNetCore.Mvc.Controllers.AbpScriptsController (Abp.AspNetCore).
INFO  2020-08-13 16:19:41,329 [25   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2020-08-13 16:19:41,330 [25   ] c.Infrastructure.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 4.9361ms
INFO  2020-08-13 16:19:41,330 [25   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-08-13 16:19:41,330 [25   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 43.9745ms 200 application/x-javascript
INFO  2020-08-13 16:19:41,368 [33   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2020-08-13 16:19:41,368 [33   ] c.Infrastructure.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 39.6659ms
INFO  2020-08-13 16:19:41,369 [33   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-08-13 16:19:41,369 [33   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 55.6022ms 200 application/x-javascript; charset=utf-8
INFO  2020-08-13 16:19:42,367 [33   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 POST http://localhost:62114/signalr/negotiate text/plain;charset=UTF-8 0
INFO  2020-08-13 16:19:42,386 [33   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint '/signalr/negotiate'
INFO  2020-08-13 16:19:42,387 [33   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint '/signalr/negotiate'
INFO  2020-08-13 16:19:42,388 [33   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 21.3321ms 200 application/json
INFO  2020-08-13 16:19:42,611 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/api/services/app/Country/GetAll?skipCount=0&maxResultCount=10 application/json 
INFO  2020-08-13 16:19:42,635 [29   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'OMTechStation.PropertyPublicity.PP.Countries.Dto.CountryAppService.GetAllAsync (OMTechStation.PropertyPublicity.Application)'
INFO  2020-08-13 16:19:42,638 [29   ] c.Infrastructure.ControllerActionInvoker - Route matched with {area = "app", action = "GetAll", controller = "Country"}. Executing controller action with signature System.Threading.Tasks.Task`1[Abp.Application.Services.Dto.PagedResultDto`1[OMTechStation.PropertyPublicity.PP.Countries.Dto.CountryDto]] GetAllAsync(OMTechStation.PropertyPublicity.PP.Countries.Dto.PageCountryResultRequestDto) on controller OMTechStation.PropertyPublicity.PP.Countries.Dto.CountryAppService (OMTechStation.PropertyPublicity.Application).
INFO  2020-08-13 16:19:42,729 [33   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/signalr?id=1YZt2HcjQubp-MjgDPUyCg  
INFO  2020-08-13 16:19:42,759 [33   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint '/signalr'
DEBUG 2020-08-13 16:19:42,791 [33   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"1YZt2HcjQubp-MjgDPUyCg","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2020-08-13T16:19:42.7909616+05:30","Properties":{}}
DEBUG 2020-08-13 16:19:42,792 [33   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: 1YZt2HcjQubp-MjgDPUyCg
INFO  2020-08-13 16:19:42,939 [29   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-08-13 16:19:42,940 [29   ] c.Infrastructure.ControllerActionInvoker - Executed action OMTechStation.PropertyPublicity.PP.Countries.Dto.CountryAppService.GetAllAsync (OMTechStation.PropertyPublicity.Application) in 302.459ms
INFO  2020-08-13 16:19:42,941 [29   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'OMTechStation.PropertyPublicity.PP.Countries.Dto.CountryAppService.GetAllAsync (OMTechStation.PropertyPublicity.Application)'
INFO  2020-08-13 16:19:42,941 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 330.3832ms 200 application/json; charset=utf-8
INFO  2020-08-13 16:19:42,951 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/img/favicon.ico  
INFO  2020-08-13 16:19:42,968 [29   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/img/favicon.ico'. Physical path: 'C:\OTS\PropertyPublicity\src\OMTechStation.PropertyPublicity.Web.Mvc\wwwroot\img\favicon.ico'
INFO  2020-08-13 16:19:42,968 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 16.9022ms 200 image/x-icon
DEBUG 2020-08-13 16:22:33,909 [47   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: 1YZt2HcjQubp-MjgDPUyCg
INFO  2020-08-13 16:22:33,910 [47   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint '/signalr'
INFO  2020-08-13 16:22:33,911 [47   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 171182.4935ms 101 
DEBUG 2020-08-13 16:25:06,404 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2020-08-13 16:25:07,395 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2020-08-13 16:25:07,443 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: OMTechStation.PropertyPublicity.Web.Startup.PropertyPublicityWebMvcModule, OMTechStation.PropertyPublicity.Web.Mvc, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,446 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: OMTechStation.PropertyPublicity.PropertyPublicityWebCoreModule, OMTechStation.PropertyPublicity.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,447 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: OMTechStation.PropertyPublicity.PropertyPublicityApplicationModule, OMTechStation.PropertyPublicity.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,448 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: OMTechStation.PropertyPublicity.PropertyPublicityCoreModule, OMTechStation.PropertyPublicity.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,448 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,449 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,449 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,450 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,509 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: OMTechStation.PropertyPublicity.EntityFrameworkCore.PropertyPublicityEntityFrameworkModule, OMTechStation.PropertyPublicity.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,510 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,510 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,511 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,512 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,513 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,514 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=5.10.1.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:07,524 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2020-08-13 16:25:10,272 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-08-13 16:25:10,272 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-08-13 16:25:10,272 [1    ] o.Configuration.LanguageManagementConfig - Converted PropertyPublicity (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-08-13 16:25:10,272 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-08-13 16:25:12,102 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: OMTechStation.PropertyPublicity.EntityFrameworkCore.PropertyPublicityDbContext, OMTechStation.PropertyPublicity.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-08-13 16:25:13,422 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2020-08-13 16:25:13,486 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2020-08-13 16:25:13,508 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2020-08-13 16:25:13,518 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: PropertyPublicity
DEBUG 2020-08-13 16:25:13,529 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2020-08-13 16:25:13,650 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2020-08-13 16:25:13,707 [1    ] , Culture=neutral, PublicKeyToken=null]] - Start background worker: Abp.Authorization.Users.UserTokenExpirationWorker`2[[OMTechStation.PropertyPublicity.MultiTenancy.Tenant, OMTechStation.PropertyPublicity.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null],[OMTechStation.PropertyPublicity.Authorization.Users.User, OMTechStation.PropertyPublicity.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]
DEBUG 2020-08-13 16:25:13,792 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 12 classes define auto mapping attributes
DEBUG 2020-08-13 16:25:13,792 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2020-08-13 16:25:13,803 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Users.Dto.CreateUserDto
DEBUG 2020-08-13 16:25:13,804 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Users.Dto.UserDto
DEBUG 2020-08-13 16:25:13,804 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Sessions.Dto.TenantLoginInfoDto
DEBUG 2020-08-13 16:25:13,805 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Sessions.Dto.UserLoginInfoDto
DEBUG 2020-08-13 16:25:13,805 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Roles.Dto.PermissionDto
DEBUG 2020-08-13 16:25:13,805 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.MultiTenancy.Dto.CreateTenantDto
DEBUG 2020-08-13 16:25:13,805 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.MultiTenancy.Dto.TenantDto
DEBUG 2020-08-13 16:25:13,805 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Web.Views.Shared.Components.TenantChange.TenantChangeViewModel
DEBUG 2020-08-13 16:25:13,806 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Web.PP.Models.States.EditStateModalViewModel
DEBUG 2020-08-13 16:25:13,806 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Web.PP.Models.Countries.EditCountryModalViewModel
DEBUG 2020-08-13 16:25:13,806 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - OMTechStation.PropertyPublicity.Web.Models.Roles.EditRoleModalViewModel
INFO  2020-08-13 16:25:26,450 [1    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,ja,zh-Hans
INFO  2020-08-13 16:25:30,603 [1    ] taProtection.KeyManagement.XmlKeyManager - User profile is available. Using 'C:\Users\RAVAL\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
INFO  2020-08-13 16:25:30,794 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/  
INFO  2020-08-13 16:25:31,539 [8    ] uthorization.DefaultAuthorizationService - Authorization failed.
INFO  2020-08-13 16:25:31,548 [8    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2020-08-13 16:25:31,573 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 781.1504ms 302 
INFO  2020-08-13 16:25:31,575 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login?ReturnUrl=%2F  
INFO  2020-08-13 16:25:31,585 [10   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'OMTechStation.PropertyPublicity.Web.Controllers.AccountController.Login (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:25:34,013 [10   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Login(System.String, System.String, System.String) on controller OMTechStation.PropertyPublicity.Web.Controllers.AccountController (OMTechStation.PropertyPublicity.Web.Mvc).
INFO  2020-08-13 16:25:37,299 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2020-08-13 16:25:38,217 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 959.0986ms.
INFO  2020-08-13 16:25:38,222 [13   ] c.Infrastructure.ControllerActionInvoker - Executed action OMTechStation.PropertyPublicity.Web.Controllers.AccountController.Login (OMTechStation.PropertyPublicity.Web.Mvc) in 4207.203ms
INFO  2020-08-13 16:25:38,224 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'OMTechStation.PropertyPublicity.Web.Controllers.AccountController.Login (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:25:38,248 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 6672.4551ms 200 text/html; charset=utf-8
INFO  2020-08-13 16:25:38,515 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637329327137093942  
INFO  2020-08-13 16:25:38,555 [7    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-08-13 16:25:38,557 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637329327137093942  
INFO  2020-08-13 16:25:38,578 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-08-13 16:25:38,594 [7    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ContentResult GetAll(Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) on controller Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController (Abp.AspNetCore).
INFO  2020-08-13 16:25:38,598 [13   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult] GetScripts(System.String, Boolean) on controller Abp.AspNetCore.Mvc.Controllers.AbpScriptsController (Abp.AspNetCore).
INFO  2020-08-13 16:25:38,832 [13   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2020-08-13 16:25:38,834 [13   ] c.Infrastructure.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 234.9926ms
INFO  2020-08-13 16:25:38,834 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-08-13 16:25:38,834 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 277.941ms 200 application/x-javascript; charset=utf-8
INFO  2020-08-13 16:25:38,858 [7    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2020-08-13 16:25:38,859 [7    ] c.Infrastructure.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 264.277ms
INFO  2020-08-13 16:25:38,859 [7    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-08-13 16:25:38,860 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 345.0608ms 200 application/x-javascript
INFO  2020-08-13 16:25:54,841 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 POST http://localhost:62114/Account/Login application/x-www-form-urlencoded 256
INFO  2020-08-13 16:25:54,848 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'OMTechStation.PropertyPublicity.Web.Controllers.AccountController.Login (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:25:54,876 [13   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.JsonResult] Login(OMTechStation.PropertyPublicity.Web.Models.Account.LoginViewModel, System.String, System.String) on controller OMTechStation.PropertyPublicity.Web.Controllers.AccountController (OMTechStation.PropertyPublicity.Web.Mvc).
INFO  2020-08-13 16:25:55,874 [4    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application signed in.
INFO  2020-08-13 16:25:55,909 [13   ] tonsoftJson.NewtonsoftJsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2020-08-13 16:25:55,926 [13   ] c.Infrastructure.ControllerActionInvoker - Executed action OMTechStation.PropertyPublicity.Web.Controllers.AccountController.Login (OMTechStation.PropertyPublicity.Web.Mvc) in 1050.3399ms
INFO  2020-08-13 16:25:55,926 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'OMTechStation.PropertyPublicity.Web.Controllers.AccountController.Login (OMTechStation.PropertyPublicity.Web.Mvc)'
INFO  2020-08-13 16:25:55,928 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 1087.3678ms 200 application/json; charset=utf-8
